conversation_id,brand,customer_tweet_id,brand_tweet_id,customer_text,brand_text,customer_created_at,brand_created_at
2561_2562,AmazonHelp,2561,2562,Erm @AmazonHelp I bought this item for £5.99... why am I only getting £1.67 back?! https://t.co/lb33bFOcW0,"@116318 I'm sorry you didn't receive the refund amount you expected. Please check here for more info: 
https://t.co/I5rEOyBt2k ^BT",Tue Oct 31 21:26:14 +0000 2017,Wed Nov 01 05:05:52 +0000 2017
17916_17914,AmazonHelp,17916,17914,@115850 why am i charged $10.99 for prime membership every month when i have purchased it for INR 499?,@119974 Please connect with us here: https://t.co/00q4Sqj9zL and we'll assist you on how to proceed further. (2/2) ^KA,Wed Nov 01 04:39:00 +0000 2017,Wed Nov 01 05:04:30 +0000 2017
17916_17917,AmazonHelp,17916,17917,@115850 why am i charged $10.99 for prime membership every month when i have purchased it for INR 499?,@119974 Sorry about the payment issue. This charge could be of Prime subscription on https://t.co/nUUp5MLhYl. (1/2) ^KA,Wed Nov 01 04:39:00 +0000 2017,Wed Nov 01 05:03:28 +0000 2017
17918_17919,AmazonHelp,17918,17919,@AmazonHelp Please elaborate. If the charges are of prime subscription on https://t.co/PDFhxlk2Fc then why was i charged 499 in the first place??,@119974 We'd like to have a look into the same; hence the request. Kindly reach out to our support team for further assistance. ^AB,Wed Nov 01 05:06:23 +0000 2017,Wed Nov 01 05:16:27 +0000 2017
17925_17920,AmazonHelp,17925,17920,@AmazonHelp @115850 at my address. Will pay then return charges. But also want to tell u this is not right that we pay self return courier cost then what's,"@119904 I understand your concern, unfortunately we cannot arrange a return as already mentioned. Kindly self-return the order. ^ZH",Wed Nov 01 04:55:01 +0000 2017,Wed Nov 01 05:00:37 +0000 2017
18120_18118,AmazonHelp,18120,18118,I'm facing more bullshitting by @115850 Another package of mine is shown 'delivered' yesterday @AmazonHelp Somethings wrong at amazon...,@120030 Apologies for the mix-up.I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon.^SC,Wed Nov 01 05:12:52 +0000 2017,Wed Nov 01 05:29:25 +0000 2017
18119_18121,AmazonHelp,18119,18121,@AmazonHelp I have filled the form but I don't expect anything concrete to happen besides paying lip-service. No one comes back to say why this happens,"@120030 Thank you for confirming, we are looking into it and will get back to you soon with an update. ^SI",Wed Nov 01 05:37:57 +0000 2017,Wed Nov 01 05:47:00 +0000 2017
18122_18126,AmazonHelp,18122,18126,"@AmazonHelp With @115850 Wonders will never cease! Now, with respect to my 'DELIVERED' item, i have received the following sms: ...1/n","@120030 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.2/2^SY",Wed Nov 01 07:59:01 +0000 2017,Wed Nov 01 08:28:26 +0000 2017
18122_18127,AmazonHelp,18122,18127,"@AmazonHelp With @115850 Wonders will never cease! Now, with respect to my 'DELIVERED' item, i have received the following sms: ...1/n",@120030 We've emailed you here: https://t.co/DTSNmGldJf Kindly check &amp; reply to if for further assistance. 1/2 ^SY,Wed Nov 01 07:59:01 +0000 2017,Wed Nov 01 08:28:26 +0000 2017
18128_18129,AmazonHelp,18128,18129,"@AmazonHelp 24 to 48 hours 2resolve.But WTH! First,Amazon says 'Delivered' then,says 'Item could not be delivered,as there was no one 2accept delivery'",@120030 received your revert and we'll reach out to you soon. (2/2) ^GK,Wed Nov 01 08:43:37 +0000 2017,Wed Nov 01 09:14:00 +0000 2017
18128_18130,AmazonHelp,18128,18130,"@AmazonHelp 24 to 48 hours 2resolve.But WTH! First,Amazon says 'Delivered' then,says 'Item could not be delivered,as there was no one 2accept delivery'","@120030 The details are already escalated to the team and we are working on it. Further, we've (1/2) ^GK",Wed Nov 01 08:43:37 +0000 2017,Wed Nov 01 09:13:29 +0000 2017
18134_18133,AmazonHelp,18134,18133,"@AmazonHelp HEY, I have 30 packages that need to be refunded on nov 5th which is the estimated shipping time. fake tracking. never shipped.",@120031 Are the packages sold/fulfilled by Amazon or a third-party seller? That info can be found here: https://t.co/Y5jpI9gRhE ^SH,Wed Nov 01 05:19:14 +0000 2017,Wed Nov 01 05:27:26 +0000 2017
18137_18135,AmazonHelp,18137,18135,"@115850 @2036 @120033 Beware of Amazon, de sell old stocks 2015 &amp; b4 on lightining sales 2 liquidate their inventory which r unreturnable https://t.co/u1318Bv12T",@120032 We've responded to your query here: https://t.co/dqlxgCvPWP ^AK,Wed Nov 01 05:22:05 +0000 2017,Wed Nov 01 05:27:00 +0000 2017
18136_18138,AmazonHelp,18136,18138,@AmazonHelp What is the response. I am yet to get a call from customer care,@120032 Please respond to our email or request a call back through the same mail so we could reach out to you. ^JC,Wed Nov 01 05:37:52 +0000 2017,Wed Nov 01 05:52:49 +0000 2017
18139_18141,AmazonHelp,18139,18141,"@AmazonHelp Have already shared my registered mobile no. 9673101122, but I m currently contactable on 9818601122","@120032 Please don't provide your order details, we consider it to be personal info. Our page is visible to the public.  2/2^VH",Wed Nov 01 06:11:05 +0000 2017,Wed Nov 01 06:20:23 +0000 2017
18143_18144,AmazonHelp,18143,18144,@AmazonHelp If nothing happens then I will put on FB also,@120032 here: https://t.co/beaaDm0muc and we'll reach out to you. (2/2) ^GK,Wed Nov 01 06:21:19 +0000 2017,Wed Nov 01 06:39:26 +0000 2017
18146_18147,AmazonHelp,18146,18147,@AmazonHelp Have shared the details in the above linked which was shared by u. Need early resolution from u.,"@120032 Thanks for sharing, Kamlesh. We'll check and get back to you at the earliest.^AR",Wed Nov 01 09:21:53 +0000 2017,Wed Nov 01 09:34:26 +0000 2017
18143_18145,AmazonHelp,18143,18145,@AmazonHelp If nothing happens then I will put on FB also,@120032 I just checked and we haven't received your details yet. Kindly share your details (1/2) ^GK,Wed Nov 01 06:21:19 +0000 2017,Wed Nov 01 06:38:33 +0000 2017
18139_18142,AmazonHelp,18139,18142,"@AmazonHelp Have already shared my registered mobile no. 9673101122, but I m currently contactable on 9818601122",@120032 Please respond to our email or request a call back through the same mail so we could reach out to you. 1/2 ^VH,Wed Nov 01 06:11:05 +0000 2017,Wed Nov 01 06:20:23 +0000 2017
18150_18148,AmazonHelp,18150,18148,@AmazonHelp I gave it another day and still not delivered. 😡,"@120034 I'm so sorry for the trouble. If you have a moment, please contact us by phone or chat here: https://t.co/hApLpMlfHN. ^LH",Wed Nov 01 04:21:26 +0000 2017,Wed Nov 01 05:23:25 +0000 2017
18149_18151,AmazonHelp,18149,18151,"@AmazonHelp Called USPS for delivery info. Estimated hold time for the next representative is FIFTY MINUTES. As YOUR customer, I shouldn't be doing this",@120034 We're able to contact the carrier on your behalf using the link ^LH provided above. ^KP,Wed Nov 01 20:26:33 +0000 2017,Wed Nov 01 20:30:43 +0000 2017
18152_18153,AmazonHelp,18152,18153,"@AmazonHelp Yes, I've sent an email through your link.","@120034 When did you contact us? If you've received a reply, what insight were we able to provide? ^AR",Wed Nov 01 20:45:29 +0000 2017,Wed Nov 01 20:56:00 +0000 2017
18155_18154,AmazonHelp,18155,18154,"@AmazonHelp No, is USPS even contactable, esp after hours?  I'll wait and see what happens tomorrow. Two delivery mishaps this month - one UPS, one USPS","@120034 Unfortunately not. However, you can check the carrier website for more detailed tracking information. Please keep us posted. ^SY",Tue Oct 31 00:30:12 +0000 2017,Tue Oct 31 01:26:32 +0000 2017
18157_18156,AmazonHelp,18157,18156,"@AmazonHelp USPS is the carrier. They are usually here 10 am-12 pm, so I don't know what's going on.",@120034 That's really weird! Have you contacted them to see if they could provide any insight? ^AJ,Tue Oct 31 00:17:05 +0000 2017,Tue Oct 31 00:20:29 +0000 2017
18159_18158,AmazonHelp,18159,18158,"Really unhappy, @AmazonHelp. I'm sitting here at home all day and I got this text a few minutes ago. https://t.co/w35PxLWI0K",@120034 Hello! I'm really sorry for the frustration. Who was the carrier for the order? You can find that here: https://t.co/Y5jpI9gRhE ^AJ,Tue Oct 31 00:09:04 +0000 2017,Tue Oct 31 00:15:00 +0000 2017
18162_18160,AmazonHelp,18162,18160,"@AmazonHelp Please help
Your team is not providing support and information properly. They are just ingnoring my request. I need access. https://t.co/VqK97kzHrt",@120035 I'm sure you will soon receive a reply from our Account Specialist team with an update. (2/2) ^SI,Wed Nov 01 05:14:31 +0000 2017,Wed Nov 01 05:22:00 +0000 2017
18162_18165,AmazonHelp,18162,18165,"@AmazonHelp Please help
Your team is not providing support and information properly. They are just ingnoring my request. I need access. https://t.co/VqK97kzHrt",@120035 Since your account is on hold even our hands as customer service are tied. (1/2) ^SI,Wed Nov 01 05:14:31 +0000 2017,Wed Nov 01 05:21:00 +0000 2017
18169_18167,AmazonHelp,18169,18167,"@AmazonHelp Accidentally bought Amazon Prime when I misread it for the free month trial, and I wanted to know if theres any way for a refund",@120036 You can cancel your Prime membership and receive a refund if you haven't used the benefits here: https://t.co/H4QaQR9DYf  ^SE,Wed Nov 01 05:12:17 +0000 2017,Wed Nov 01 05:20:54 +0000 2017
18131_18170,AmazonHelp,18131,18170,@115850 @AmazonHelp 'Handed over directly to Customer' when I'd left this place at 6:00 pm &amp; never returned for the night. Trust @115850 to do the impossible,"@120030 I'm sorry, this was never our intention. Did you report this to our customer service team here: https://t.co/vlvfJr4nN9. ^SI",Wed Nov 01 05:14:22 +0000 2017,Wed Nov 01 05:19:00 +0000 2017
18173_18172,AmazonHelp,18173,18172,@AmazonHelp Package yet to be received. The delivery boy must’ve signed himself or delivered to someone else. Also if possible send me photo of the sign,@120037 I'm sorry about the conflicting tracking update. Kindly share your details here: https://t.co/beaaDm0muc ^GK,Wed Nov 01 05:13:02 +0000 2017,Wed Nov 01 05:17:00 +0000 2017
18177_18176,AmazonHelp,18177,18176,@115850 @AmazonHelp Does you app have a feedback option “product not delivered” ?,@120037 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Tue Oct 31 15:48:59 +0000 2017,Tue Oct 31 16:08:00 +0000 2017
18182_18180,AmazonHelp,18182,18180,@115850 Please reopen my account or share me the reason to close it. What information I have provided you wrong.,@120035 If an account is put on hold a correspondence is sent to the registered email id. Please check the same for more info. ^ZH,Wed Nov 01 05:12:38 +0000 2017,Wed Nov 01 05:16:32 +0000 2017
18184_18183,AmazonHelp,18184,18183,@116316 hallo ich hätte eine Frage kann man Prime auch mit einem Gutschein bezahlen?,@120038 Geht leider nicht: https://t.co/0UscifxcLC Du kannst für Amazon Prime einen Bankeinzug oder eine Kreditkarte verwenden. ^DS,Wed Nov 01 01:02:01 +0000 2017,Wed Nov 01 05:15:00 +0000 2017
18174_18175,AmazonHelp,18174,18175,@AmazonHelp Your customer service has reverted saying that apparently the package has been delivered and signed by receipt my yesterday. Not true.,@120037 Sorry for the trouble with the delivery. Kindly drop in your details here: https://t.co/2nQ2CFxoWn and we'll work on it.^NS,Wed Nov 01 05:11:17 +0000 2017,Wed Nov 01 05:15:00 +0000 2017
18188_18186,AmazonHelp,18188,18186,"@AmazonHelp I have submitted all the required details, please do the necessary else i'll have to go to consumer forum this time :(",@120039 Thanks for sharing your details. We'll get in touch with you soon. ^AK,Wed Nov 01 05:09:25 +0000 2017,Wed Nov 01 05:14:55 +0000 2017
18187_18189,AmazonHelp,18187,18189,"@AmazonHelp They have promised me that my cashback of INR 1500 will be received by 5th November, hope this doesn't repeat in future. Thanks #AmazonIndia","@120039 I get your concern, Abhilash. Cash back shall be processed as per the timelines shared with you. Rest assured. ^SV",Wed Nov 01 19:17:55 +0000 2017,Wed Nov 01 19:21:33 +0000 2017
18190_18191,AmazonHelp,18190,18191,"@AmazonHelp @115850  @120040
Even after your team's promise, I have not received my cashback of INR1500 before deadline given by them.",@120039 Please reply to the email for further assistance on it. 2/2 ^RW,Sun Nov 05 03:55:02 +0000 2017,Sun Nov 05 04:13:00 +0000 2017
18190_18192,AmazonHelp,18190,18192,"@AmazonHelp @115850  @120040
Even after your team's promise, I have not received my cashback of INR1500 before deadline given by them.","@120039 As you have filled the details, you will receive an email correspondence from our team here: https://t.co/WVqPFC8jLV ^RW 1/2",Sun Nov 05 03:55:02 +0000 2017,Sun Nov 05 04:12:30 +0000 2017
18193_18194,AmazonHelp,18193,18194,"@AmazonHelp @115850 @120040 Wow this is great, now again i am getting mail that max eligible cashback is INR450. What the heck is wrong with Amazon support. @115850",@120039 Kindly reply to the email that we've sent. We'll check this for you. ^SG,Sun Nov 05 12:42:22 +0000 2017,Sun Nov 05 12:59:12 +0000 2017
18195_18196,AmazonHelp,18195,18196,"@AmazonHelp @115850 @120040 I have mailed 3-4 times after that but i am still getting the same standard email, exact same mail",@120039 You can add your insight by writing back to the e-mail sent by our team. We'll reply to the same. ^MP 2/2,Sun Nov 05 13:03:17 +0000 2017,Sun Nov 05 13:30:24 +0000 2017
18195_18197,AmazonHelp,18195,18197,"@AmazonHelp @115850 @120040 I have mailed 3-4 times after that but i am still getting the same standard email, exact same mail",@120039 I'm sorry for this experience. The resolution provided by our team over email is the best we can offer at the moment. ^MP 1/2,Sun Nov 05 13:03:17 +0000 2017,Sun Nov 05 13:29:57 +0000 2017
18198_18200,AmazonHelp,18198,18200,@AmazonHelp On 1st Nov your team agreed in mail for cashback of INR1500 and now someone else from your team is saying max INR450. This Is cheating.,@120039 Kindly reply to the email sent by us for further assistance on this issue. ^RI,Sun Nov 05 13:32:25 +0000 2017,Sun Nov 05 13:45:00 +0000 2017
18202_18201,AmazonHelp,18202,18201,"@AmazonHelp #AmazonIndia ordered echo plus on 6th October, till now have not recieved any cashback. Now customer care is saying i am eligible for (1/2)",@120039 That's strange. Let me check this out for you. Please drop your details here: https://t.co/rgb8rZzIXD (1/2) ^VM,Wed Nov 01 04:21:27 +0000 2017,Wed Nov 01 04:34:30 +0000 2017
18206_18204,AmazonHelp,18206,18204,"#amazonindia Since when Amazon has started cheating its customers ?🤔
Feeling cheated as i ordered Amazon echo plus on 6th october.","@120039 That's quite a comment, Abhilash. Please elaborate your concern for us to assist you better. ^SV",Tue Oct 31 06:17:16 +0000 2017,Tue Oct 31 18:51:01 +0000 2017
